4	"practice_3.png"	"Miś przyniósł dwa kasztany."	"yes"	4	"practice"	"practice"	"practice"	1	(417,66)	(154,66)	(684,66)	(417,374)	(417,221)	(417,529)	(154,374)	(684,374)	(154,221)	(154,529)	(684,221)	(684,529)
4	"practice_5.png"	"Osioł namalował wiele ludzików."	"no"	2	"practice"	"practice"	"practice"	1	(417,66)	(154,66)	(684,66)	(417,221)	(417,374)	(417,529)	(154,221)	(684,221)	(154,374)	(154,529)	(684,374)	(684,529)
4	"practice_6.png"	"Lew nie wygrał żadnych chorągiewek."	"no"	2	"practice"	"practice"	"practice"	1	(154,66)	(417,66)	(684,66)	(154,374)	(154,221)	(154,529)	(417,374)	(684,374)	(417,221)	(417,529)	(684,221)	(684,529)
4	"practice_2.png"	"Prosiaczek wypił mało herbaty."	"yes"	4	"practice"	"practice"	"practice"	1	(417,66)	(154,66)	(684,66)	(417,374)	(417,221)	(417,529)	(154,374)	(684,374)	(154,221)	(154,529)	(684,221)	(684,529)
4	"practice_4.png"	"Pies znalazł siedem kul."	"no"	2	"practice"	"practice"	"practice"	1	(684,66)	(154,66)	(417,66)	(684,374)	(684,221)	(684,529)	(154,374)	(417,374)	(154,221)	(154,529)	(417,221)	(417,529)
4	"practice_1.png"	"Lew zjadł dużo kiełbasek."	"yes"	4	"practice"	"practice"	"practice"	1	(154,66)	(417,66)	(684,66)	(154,529)	(154,221)	(154,374)	(417,529)	(684,529)	(417,221)	(417,374)	(684,221)	(684,374)
4	"4_obj-nichtnur-no_trgt4_break.png"	"Miś popsuł nie tylko zszywacze."	"no"	2	"expt"	"only"	"object"	2	(417,66)	(154,66)	(684,66)	(417,374)	(417,221)	(417,529)	(154,374)	(684,374)	(154,221)	(154,529)	(684,221)	(684,529)
4	"12_obj-nichtnur-no_trgt3_catch.png"	"Królik złapał nie tylko piłki."	"no"	2	"expt"	"only"	"object"	2	(684,66)	(154,66)	(417,66)	(684,374)	(684,221)	(684,529)	(154,374)	(417,374)	(154,221)	(154,529)	(417,221)	(417,529)
4	"12_filler-no_Trgt-6_catch.png"	"Osioł złapał cztery pająki."	"no"	2	"filler"	"filler"	"filler"	2	(684,66)	(154,66)	(417,66)	(684,374)	(684,221)	(684,529)	(154,374)	(417,374)	(154,221)	(154,529)	(417,221)	(417,529)
4	"16_obj-nichtnur-no_trgt5_paint.png"	"Pies namalował nie tylko trójkąty."	"no"	2	"expt"	"only"	"object"	2	(417,66)	(154,66)	(684,66)	(417,374)	(417,221)	(417,529)	(154,374)	(684,374)	(154,221)	(154,529)	(684,221)	(684,529)
4	"18_filler-yes_Trgt-5_take.png"	"Osioł zabrał pięć piór."	"yes"	4	"filler"	"filler"	"filler"	2	(684,66)	(154,66)	(417,66)	(684,529)	(684,221)	(684,374)	(154,529)	(417,529)	(154,221)	(154,374)	(417,221)	(417,374)
4	"13_most-yes-stot_trgt5_bring.png"	"Spinacze przyniósł nie tylko miś."	"yes"	4	"expt"	"only"	"subject"	2	(417,66)	(154,66)	(684,66)	(417,374)	(417,221)	(417,529)	(154,374)	(684,374)	(154,221)	(154,529)	(684,221)	(684,529)
4	"17_most-yes-stot_trgt3_take.png"	"Torebki zabrał nie tylko lew."	"yes"	4	"expt"	"only"	"subject"	2	(154,66)	(417,66)	(684,66)	(154,374)	(154,221)	(154,529)	(417,374)	(684,374)	(417,221)	(417,529)	(684,221)	(684,529)
4	"17_filler-no_Trgt-6_take.png"	"Królik zabrał cztery świeczki."	"no"	2	"filler"	"filler"	"filler"	2	(154,66)	(417,66)	(684,66)	(154,529)	(154,221)	(154,374)	(417,529)	(684,529)	(417,221)	(417,374)	(684,221)	(684,374)
4	"2_most-no-sfof_trgt5_eat.png"	"Najwięcej lew zjadł ziemniaków."	"no"	2	"expt"	"most"	"object"	2	(154,66)	(417,66)	(684,66)	(154,374)	(154,221)	(154,529)	(417,374)	(684,374)	(417,221)	(417,529)	(684,221)	(684,529)
4	"22_most-no-sfof_trgt4_throw away.png"	"Najwięcej osioł wyrzucił misiów."	"no"	2	"expt"	"most"	"object"	2	(417,66)	(154,66)	(684,66)	(417,374)	(417,221)	(417,529)	(154,374)	(684,374)	(154,221)	(154,529)	(684,221)	(684,529)
4	"22_filler-yes_Trgt-4_throw away.png"	"Osioł wyrzucił cztery paski."	"yes"	4	"filler"	"filler"	"filler"	2	(417,66)	(154,66)	(684,66)	(417,529)	(417,221)	(417,374)	(154,529)	(684,529)	(154,221)	(154,374)	(684,221)	(684,374)
4	"2_filler-yes_Trgt-5_eat.png"	"Lew zjadł dużo jabłek."	"yes"	4	"filler"	"filler"	"filler"	2	(154,66)	(417,66)	(684,66)	(154,529)	(154,221)	(154,374)	(417,529)	(684,529)	(417,221)	(417,374)	(684,221)	(684,374)
4	"3_most-yes-stot_trgt3_break.png"	"Najwięcej kalkulatorów zepsuł królik."	"yes"	4	"expt"	"most"	"subject"	2	(684,66)	(154,66)	(417,66)	(684,374)	(684,221)	(684,529)	(154,374)	(417,374)	(154,221)	(154,529)	(417,221)	(417,529)
4	"24_filler-no_Trgt-4_steal.png"	"Prosiaczek ukradł sześć kapeluszy."	"no"	2	"filler"	"filler"	"filler"	2	(684,66)	(154,66)	(417,66)	(684,374)	(684,221)	(684,529)	(154,374)	(417,374)	(154,221)	(154,529)	(417,221)	(417,529)
4	"18_filler-no_Trgt-5_take.png"	"Królik zabrał sześć markerów."	"no"	2	"filler"	"filler"	"filler"	2	(684,66)	(154,66)	(417,66)	(684,374)	(684,221)	(684,529)	(154,374)	(417,374)	(154,221)	(154,529)	(417,221)	(417,529)
4	"21_subj-nichtnur-no_trgt4_throw away.png"	"Czapki wyrzucił nie tylko osioł."	"no"	2	"expt"	"only"	"subject"	2	(684,66)	(154,66)	(417,66)	(684,529)	(684,221)	(684,374)	(154,529)	(417,529)	(154,221)	(154,374)	(417,221)	(417,374)
4	"8_filler-yes_Trgt-6_collect.png"	"Miś zebrał dużo znaczków."	"yes"	4	"filler"	"filler"	"filler"	2	(154,66)	(417,66)	(684,66)	(154,529)	(154,221)	(154,374)	(417,529)	(684,529)	(417,221)	(417,374)	(684,221)	(684,374)
4	"15_most-yes-stot_trgt6_paint.png"	"Najwięcej chmurek namalował osioł."	"yes"	4	"expt"	"most"	"subject"	2	(684,66)	(154,66)	(417,66)	(684,374)	(684,221)	(684,529)	(154,374)	(417,374)	(154,221)	(154,529)	(417,221)	(417,529)
4	"12_most-yes-sfot_trgt3_catch.png"	"Królik złapał nie tylko balony."	"yes"	4	"expt"	"only"	"object"	2	(684,66)	(154,66)	(417,66)	(684,529)	(684,221)	(684,374)	(154,529)	(417,529)	(154,221)	(154,374)	(417,221)	(417,374)
4	"9_filler-no_Trgt-6_find.png"	"Królik znalazł trzy cygara."	"no"	2	"filler"	"filler"	"filler"	2	(684,66)	(154,66)	(417,66)	(684,529)	(684,221)	(684,374)	(154,529)	(417,529)	(154,221)	(154,374)	(417,221)	(417,374)
4	"15_filler-yes_Trgt-6_paint.png"	"Królik namalował sześć kresek."	"yes"	4	"filler"	"filler"	"filler"	2	(684,66)	(154,66)	(417,66)	(684,374)	(684,221)	(684,529)	(154,374)	(417,374)	(154,221)	(154,529)	(417,221)	(417,529)
4	"11_most-yes-stot_trgt5_catch.png"	"Najwięcej biedronek złapał królik."	"yes"	4	"expt"	"most"	"subject"	2	(154,66)	(417,66)	(684,66)	(154,374)	(154,221)	(154,529)	(417,374)	(684,374)	(417,221)	(417,529)	(684,221)	(684,529)
4	"14_filler-yes_Trgt-3_bring.png"	"Prosiaczek przyniósł trzy młotki."	"yes"	4	"filler"	"filler"	"filler"	2	(154,66)	(417,66)	(684,66)	(154,529)	(154,221)	(154,374)	(417,529)	(684,529)	(417,221)	(417,374)	(684,221)	(684,374)
